0,0.0
1,0.0
2,0.5789473684210527
3,0.0
4,0.0
5,0.0
6,0.6538461538461539
7,0.0
8,0.2579611948494283
9,0.0
10,0.5
11,0.0
12,0.5
13,0.0
14,0.5714285714285714
15,0.0
16,0.0
17,0.0
18,0.0
19,0.6923076923076923
20,0.0
21,0.0
22,0.2727272727272727
23,0.6666666666666666
24,0.3333333333333333
25,0.0
26,0.5
27,0.2885080160025097
28,0.6896551724137931
29,0.0
30,0.0
31,0.22060026006157463
32,0.0
33,0.0
34,0.5
35,0.6818181818181818
36,0.4
37,0.5384615384615384
38,0.3333333333333333
39,0.5
40,0.5555555555555556
41,0.0
42,0.6111111111111112
43,0.6521739130434783
44,0.2
45,0.0
46,0.0
47,0.5
48,0.4
49,0.3333333333333333
50,0.2
51,0.0
52,0.1111111111111111
53,0.2222222222222222
54,0.2
55,0.0
56,0.0
57,0.0
58,0.14285714285714285
59,0.0
60,0.1111111111111111
61,0.46153846153846156
62,0.2857142857142857
63,0.3333333333333333
64,0.0
65,0.4
66,0.5
67,0.4
68,0.0
69,0.4666666666666667
70,0.25
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.2
77,0.3333333333333333
78,0.5454545454545454
79,0.0
80,0.6923076923076923
81,0.5384615384615384
82,0.3333333333333333
83,0.0
84,0.64
85,0.0
86,0.5
87,0.5
88,0.5833333333333334
89,0.5333333333333333
90,0.4
91,0.4375
92,0.0
93,0.0
94,0.6666666666666666
95,0.0
96,0.0
97,0.4
98,0.0
99,0.0
100,0.2
101,0.0
102,0.3
103,0.14285714285714285
104,0.0
105,0.0
106,0.18181818181818182
107,0.4444444444444444
108,0.45454545454545453
109,0.0
110,0.3333333333333333
111,0.6666666666666666
112,0.36363636363636365
113,0.2
114,0.3076923076923077
115,0.0
116,0.2222222222222222
117,0.3333333333333333
118,0.42857142857142855
119,0.25
120,0.4
121,0.23019648352746266
122,0.0
123,0.2
124,0.2857142857142857
125,0.4444444444444444
126,0.21446311370781196
127,0.5384615384615384
128,0.0
129,0.3333333333333333
130,0.6666666666666666
131,0.25
132,0.2727272727272727
133,0.4666666666666667
134,0.3333333333333333
135,0.4
136,0.0
137,0.0
138,0.25
139,0.3
140,0.0
141,0.0
142,0.5294117647058824
143,0.0
144,0.3
145,0.3333333333333333
146,0.5
147,0.0
148,0.25
149,0.14285714285714285
150,0.0
151,0.0
152,0.5
153,0.2857142857142857
154,0.2857142857142857
155,0.5454545454545454
156,0.42857142857142855
157,0.0
158,0.1111111111111111
159,0.3333333333333333
160,0.3333333333333333
161,0.1111111111111111
162,0.0
163,0.0
164,0.4
165,0.0
166,0.0
167,0.0
168,0.2857142857142857
169,0.0
170,0.45454545454545453
171,0.0
172,0.4
173,0.4
174,0.25
175,0.0
176,0.5714285714285714
177,0.36363636363636365
178,0.16666666666666666
179,0.35714285714285715
180,0.0
181,0.5
182,0.25
183,0.5333333333333333
184,0.0
185,0.0
186,0.6
187,0.5294117647058824
188,0.3333333333333333
189,0.4
190,0.3333333333333333
191,0.5714285714285714
192,0.2727272727272727
193,0.375
194,0.18181818181818182
195,0.5555555555555556
196,0.2222222222222222
197,0.47058823529411764
198,0.2
199,0.3333333333333333
200,0.0
201,0.0
202,0.6
203,0.5263157894736842
204,0.631578947368421
205,0.5833333333333334
206,0.0
207,0.6666666666666666
208,0.0
209,0.4
210,0.0
211,0.0
212,0.5
213,0.3333333333333333
214,0.46153846153846156
215,0.0
216,0.2727272727272727
217,0.375
218,0.3
219,0.0
220,0.0
221,0.0
222,0.18181818181818182
223,0.0
224,0.0
225,0.0
226,0.0
227,0.0
228,0.14285714285714285
229,0.3
230,0.0
231,0.0
232,0.14285714285714285
233,0.0
234,0.125
235,0.1
236,0.14285714285714285
237,0.0
238,0.25
239,0.25
240,0.0
241,0.25
242,0.0
243,0.0
244,0.25
245,0.0
246,0.2857142857142857
247,0.14285714285714285
248,0.0
249,0.125
250,0.3333333333333333
251,0.0
252,0.5454545454545454
253,0.35714285714285715
254,0.4
255,0.0
256,0.3333333333333333
257,0.4444444444444444
258,0.125
259,0.25
260,0.4
261,0.3333333333333333
262,0.3333333333333333
263,0.125
264,0.25
265,0.0
266,0.42857142857142855
267,0.0
268,0.4375
269,0.6666666666666666
270,0.5
271,0.25
272,0.2
273,0.4166666666666667
274,0.0
275,0.0
276,0.0
277,0.0
278,0.5
279,0.0
280,0.0
281,0.2727272727272727
282,0.4666666666666667
283,0.2
284,0.0
285,0.3333333333333333
286,0.375
287,0.5
288,0.0
289,0.4
290,0.0
291,0.18181818181818182
292,0.0
293,0.1
294,0.0
295,0.0
296,0.0
297,0.25
298,0.0
299,0.0
300,0.0
301,0.0
302,0.0
303,0.2857142857142857
304,0.5
305,0.0
306,0.5
307,0.16666666666666666
308,0.0
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,0.2857142857142857
315,0.0
316,0.25
317,0.0
318,0.3
319,0.125
320,0.4
321,0.2
322,0.4444444444444444
323,0.2727272727272727
324,0.0
325,0.42857142857142855
326,0.2222222222222222
327,0.2222222222222222
328,0.1111111111111111
329,0.0
330,0.0
331,0.0
332,0.0
333,0.0
334,0.0
335,0.125
336,0.125
337,0.1
338,0.42857142857142855
339,0.0
340,0.1
341,0.125
342,0.25
343,0.14285714285714285
344,0.2
345,0.3333333333333333
346,0.2727272727272727
347,0.4
348,0.2222222222222222
349,0.4444444444444444
350,0.6666666666666666
351,0.5714285714285714
352,0.3333333333333333
353,0.5384615384615384
354,0.25499480306562383
355,0.5714285714285714
356,0.0
357,0.25
358,0.0
359,0.45454545454545453
360,0.5
361,0.0
362,0.4
363,0.0
364,0.5714285714285714
365,0.5714285714285714
366,0.3333333333333333
367,0.2
368,0.0
369,0.3
370,0.25
371,0.47058823529411764
372,0.2857142857142857
373,0.0
374,0.0
375,0.14285714285714285
376,0.3333333333333333
377,0.0
378,0.0
379,0.0
380,0.2
381,0.375
382,0.3333333333333333
383,0.0
384,0.0
385,0.38461538461538464
386,0.4166666666666667
387,0.25
388,0.3333333333333333
389,0.36363636363636365
390,0.5
391,0.25
392,0.3333333333333333
393,0.0
394,0.3076923076923077
395,0.16666666666666666
396,0.0
397,0.25
398,0.5384615384615384
399,0.2222222222222222
400,0.625
401,0.0
402,0.0
403,0.0
404,0.38461538461538464
405,0.16666666666666666
406,0.0
407,0.2
408,0.0
409,0.125
410,0.36363636363636365
411,0.2
412,0.1111111111111111
413,0.0
414,0.16666666666666666
415,0.125
416,0.09090909090909091
417,0.0
418,0.0
419,0.0
420,0.14285714285714285
421,0.4
422,0.0
423,0.45
424,0.0
425,0.2
426,0.0
427,0.2
428,0.0
429,0.1111111111111111
430,0.3333333333333333
431,0.16666666666666666
432,0.375
433,0.15384615384615385
434,0.08333333333333333
435,0.0
436,0.5
437,0.0
438,0.0
